x,y,r,cd,thickness,hotspot,hotspot_mask,E_true,p_defect,failure,p_mle,p50_mc,p95_mc
-0.8190954773869347,-1.0,0.9140342994318457,-0.008685244211070541,0.3099929213395882,0.0,0,-1.8685941245101911,0.8662955221365639,1,0.8704544727434148,0.863365027754219,0.869123511719947
-0.8090452261306533,-1.0,0.9095477386934672,-0.008646978222833973,0.3013863235982011,0.0,0,-1.8621620610060914,0.8655487548831718,1,0.8698151235302921,0.8638546294051923,0.8695265133244752
-0.7989949748743719,-1.0,0.9050947381005201,-0.008642033308405293,0.31865077052995144,0.0,0,-1.88164412448688,0.8677998598702108,1,0.8717753899270889,0.8643043103123003,0.8688809465242888
-0.7889447236180904,-1.0,0.9006757954238652,-0.008675584507739774,0.3174570464759844,-0.0,0,-1.882720147724673,0.8679232559199255,1,0.8718862283661223,0.8640043103491502,0.869447821472439
-0.778894472361809,-1.0,0.8962914144059901,-0.008752143032552052,0.2660384514661983,-0.0,0,-1.8336312817202642,0.8621937477984052,1,0.8669188932784365,0.8642172419684684,0.8698631484331991
-0.7688442211055276,-1.0,0.8919421047151449,-0.008875300337638212,0.27384008782042857,0.0,0,-1.8438288218793883,0.863400906475271,1,0.8679617750956565,0.8648962955977375,0.8701105063353173
-0.7587939698492463,-1.0,0.8876283818917629,-0.009047504968707997,0.30916515087165697,0.0,0,-1.881620097400218,0.8677971033800672,1,0.8717694197180478,0.8650581469724952,0.87014842468693
-0.7487437185929648,-1.0,0.8833507672868182,-0.00926988041662288,0.31443824572152257,0.0,0,-1.8894314606914469,0.8686906924824436,1,0.8725368799502351,0.8651293127959698,0.8706922519469218
-0.7386934673366834,-1.0,0.8791097879917762,-0.009542090611238601,0.3200511327833426,0.0,0,-1.8976537915890372,0.8696257506318106,1,0.8733376434858839,0.8654063050671849,0.8709963625564663
-0.728643216080402,-1.0,0.8749059767597863,-0.009862257889044058,0.2783777021030115,0.0,0,-1.8586573250972638,0.8651403715856996,1,0.8694261764138349,0.8659365025928137,0.8705991287487709
-0.7185929648241206,-1.0,0.8707398719177616,-0.010226936335298139,0.3118653734380931,0.0,0,-1.894883004837388,0.869311285824795,1,0.8730303656530677,0.866107432908241,0.8715193357698814
-0.7085427135678393,-1.0,0.8666120172689958,-0.010631141404443326,0.3121897575787426,0.0,0,-1.8979971992387303,0.8696646801519667,1,0.8733168128023188,0.8661863310631785,0.8712418021397832
-0.6984924623115578,-1.0,0.8625229619859587,-0.011068434733912128,0.2932289027843279,0.0,0,-1.8818661022628984,0.86782532380594,1,0.8716938905904736,0.8663701255386329,0.8721573891083513
-0.6884422110552764,-1.0,0.8584732604929164,-0.011531061155794008,0.26251195405550837,0.0,0,-1.8540046408152038,0.8645966084277602,0,0.868864657897657,0.8665874203095136,0.8721528947887779
-0.6783919597989949,-1.0,0.8544634723380283,-0.012010133143576239,0.28776167757226473,0.0,0,-1.8821193324020624,0.8678543677448931,1,0.8716677225467344,0.8665658000880052,0.8721193220970822
-0.6683417085427136,-1.0,0.850494162054565,-0.012495856366065879,0.2759093346644864,0.0,0,-1.8731235658108585,0.8668192865282376,1,0.8707410594923588,0.8670355088553943,0.8719534748346434
-0.6582914572864322,-1.0,0.8465658990109082,-0.012977788707816854,0.30854015825025083,0.0,0,-1.908583543818918,0.8708599327327495,0,0.8742313020530812,0.8673191831401128,0.8723942548204179
-0.6482412060301508,-1.0,0.8426792572489916,-0.013445124094912303,0.31234227191207936,-0.0,0,-1.9151677123860404,0.8715986011394541,1,0.8748501487791895,0.8674937331482568,0.8729431289714602
-0.6381909547738693,-1.0,0.838834815310852,-0.013886991765374756,0.3019258324585819,0.0,0,-1.9074664402727721,0.8707342479601091,0,0.8740729248320668,0.8678116702187277,0.8729806147996513
-0.6281407035175879,-1.0,0.8350331560529707,-0.01429276126121902,0.29618975303862766,0.0,0,-1.9043592886774428,0.8703841159954488,1,0.8737463522839776,0.8677922843842478,0.8734936358230311
-0.6180904522613065,-1.0,0.831274866448092,-0.01465234339817051,0.2923311196050626,0.7745621762181819,1,0.03338047428114277,0.4916556562266293,0,0.5085216272800217,0.8679569285610065,0.8730426365205374
-0.6080402010050251,-1.0,0.8275605373742246,-0.014956477780967467,0.2862553590453467,0.0,0,-1.8993520111184532,0.8698181685073093,1,0.8732196910605196,0.868937525514661,0.873678065708304
-0.5979899497487438,-1.0,0.8238907633905433,-0.01519699805684753,0.2784454561842095,1.029804622249814,1,0.6807030743832594,0.33610440174684175,1,0.3543080702994142,0.8686523804305031,0.874181854916957
-0.5879396984924623,-1.0,0.8202661424999227,-0.015367067006479468,0.300289126177337,0.0,0,-1.9177695461893625,0.8718895025970083,1,0.8750092629856837,0.8689100264670253,0.8741675769218997
-0.5778894472361809,-1.0,0.8166872758978612,-0.015461374720116924,0.32072609588813006,0.0,0,-1.940165121613763,0.8743702827018981,0,0.8771750596028318,0.8689236903019528,0.8739562693948199
-0.5678391959798995,-1.0,0.8131547677075682,-0.01547629444939214,0.2910575490831523,0.0,0,-1.9122895921002971,0.8712761531680744,1,0.8744762280572549,0.8695056025830082,0.8747380165820459
-0.5577889447236181,-1.0,0.8096692247010155,-0.0154099922085446,0.3414745165530134,0.0,0,-1.9643303966059125,0.8770008370340261,1,0.8794892471346729,0.8697687376276582,0.8748568744971527
-0.5477386934673367,-1.0,0.8062312560057769,-0.015262487766068134,0.33510157693969594,0.0,0,-1.959411838209168,0.8764692857411508,1,0.8790373270628816,0.8697032121501949,0.875113425998428
-0.5376884422110553,-1.0,0.8028414727975103,-0.015035666260504156,0.3168475355560836,0.0,0,-1.9424457841742566,0.8746205925684314,1,0.8774385824213778,0.8696675707150983,0.8754523966586432
-0.5276381909547738,-1.0,0.7995004879779707,-0.014733241235032599,0.2875034865628356,0.0,0,-1.914229663117451,0.8714935832444858,1,0.874731665646732,0.8698165790232586,0.8755743056507211
-0.5175879396984925,-1.0,0.7962089158384658,-0.014360671360242938,0.322169325232598,0.0,0,-1.9498728299854189,0.8754327745551109,1,0.8781997614067949,0.8702580357124213,0.8759610081971383
-0.507537688442211,-1.0,0.7929673717087176,-0.013925034453608888,0.2946805935859943,0.0,0,-1.9232231884312248,0.8724974301308025,1,0.8756678172958318,0.8705677410047922,0.8757435806528171
-0.4974874371859297,-1.0,0.7897764715911155,-0.013434863565049148,0.30930283993112,0.0,0,-1.9385612594408486,0.8741939976173883,1,0.8771840346276905,0.8706304412177142,0.8761006747952885
-0.48743718592964824,-1.0,0.7866368317804011,-0.012899950845991185,0.27565072724955064,0.0,0,-1.9055189411357685,0.8705148867081215,1,0.8740141130811406,0.8709471793309638,0.8758962273214058
-0.4773869346733668,-1.0,0.7835490684688591,-0.012331125629267083,0.2714397392878942,0.0,0,-1.9018308198542886,0.8700985980145344,1,0.8736926959050542,0.8709183311902848,0.8757412618768078
-0.46733668341708545,-1.0,0.780513797337139,-0.011740013603621681,0.28408383853391245,0.0,0,-1.9149313987679792,0.8715721519013736,1,0.8750179254020792,0.8712390016679538,0.875992968088438
-0.457286432160804,-1.0,0.7775316331308835,-0.011138784164541197,0.3271379499631306,0.0,0,-1.9583971303913303,0.8763593804608404,1,0.8792356512007167,0.8712269320509565,0.8770464422876896
-0.44723618090452255,-1.0,0.77460318922338,-0.010539892967631893,0.3347633109556416,0.0,0,-1.966411305816935,0.877225129438876,1,0.8800331704728958,0.871362582778392,0.876968004602258
-0.4371859296482412,-1.0,0.7717290771645179,-0.009955826416700717,0.3001885463273759,0.0,0,-1.9322246715992504,0.8734954529689972,1,0.8768191832120225,0.8716130531556185,0.8771166851594279
-0.42713567839195976,-1.0,0.7689099062163783,-0.009398854309647878,0.2947498212325848,0.0,0,-1.927195138189295,0.8729386389545472,1,0.8763733734442778,0.8718053267442041,0.8770652031513548
-0.4170854271356784,-1.0,0.7661462828758459,-0.00888079617253918,0.31611948622847197,0.0,0,-1.9490160041929878,0.875339307443015,1,0.8785016856817977,0.871791240363412,0.8765619146708388
-0.40703517587939697,-1.0,0.7634388103846869,-0.008412805973203381,0.29144802964454714,0.0,0,-1.9248575201431013,0.8726791317906053,1,0.8762176762251221,0.8719377094244315,0.877277674373603
-0.3969849246231155,-1.0,0.7607880882276025,-0.008005178962275285,0.2931063904703782,0.0,0,-1.927108851910629,0.8729290680511055,1,0.8764646872663453,0.8722643688997425,0.8771185380247233
-0.3869346733668342,-1.0,0.7581947116188225,-0.007667183386271438,0.3044092783431224,0.0,0,-1.939101095488784,0.8742533561742155,1,0.877642315861944,0.872561423337797,0.877740464909779
-0.37688442211055273,-1.0,0.7556592709778678,-0.007406918799235515,0.33471288289312,0.0,0,-1.9702047287535904,0.8776331013611566,1,0.880608170425972,0.872469715170795,0.8778899923795244
-0.3668341708542714,-1.0,0.7531823513951786,-0.007231201710702431,0.3116525825731514,0.0,0,-1.9480671118991904,0.8752357270492235,1,0.8785319161828717,0.8726227731681753,0.8776333216374793
-0.35678391959798994,-1.0,0.7507645320883588,-0.007145478389139054,0.298965973937319,0.0,0,-1.9364353574213078,0.8739600073023848,1,0.8774295775048863,0.872951452851455,0.8784271234173474
-0.3467336683417085,-1.0,0.7484063858498595,-0.0071537638278382715,0.29866569432074375,0.0,0,-1.9373290410185418,0.874058417152238,1,0.8775177173882328,0.87303451530014,0.8788413881309748
-0.33668341708542715,-1.0,0.7461084784869824,-0.007258605204509795,0.3063727809057813,0.0,0,-1.9463734935605046,0.8750506695003109,1,0.8783779595966503,0.872834529312214,0.8780885089119604
-0.3266331658291457,-1.0,0.7438713682551473,-0.007461067649207644,0.3217628580024914,0.0,0,-1.9632459621373983,0.8768838108552256,1,0.8799658331234225,0.8727197493407634,0.8782463369582572
-0.31658291457286436,-1.0,0.7416956052854329,-0.007760739792236469,0.3058915642576375,0.0,0,-1.9490010474245223,0.8753376753452309,1,0.8786018978457093,0.8735827426475069,0.8786748215397933
-0.3065326633165829,-1.0,0.7395817310074517,-0.008155756400056165,0.27831279754646004,0.0,0,-1.9231889902903438,0.8724936256874307,1,0.8761035338511965,0.8734194625563888,0.878957629131162
-0.29648241206030146,-1.0,0.7375302775686888,-0.008642835419900928,0.26124612412338555,0.0,0,-1.9080231493740438,0.8707968960434369,1,0.8745996575346888,0.8736119481818482,0.8781849209310137
-0.2864321608040201,-1.0,0.7355417672514796,-0.009217326931219634,0.30088989610315114,0.0,0,-1.9496932091304553,0.8754131855382993,1,0.8785836995567516,0.8737446479303033,0.8784022670010676
-0.27638190954773867,-1.0,0.7336167118888631,-0.009873271824558355,0.31821189135999733,0.0,0,-1.9691559284004667,0.8775204226749417,1,0.8803840083202285,0.8736350771604628,0.8786527061682291
-0.26633165829145733,-1.0,0.7317556122805883,-0.010603468469594588,0.28698093880543596,0.0,0,-1.9401668892016952,0.8743704768658092,1,0.8775918128104301,0.8736296028048964,0.8793747405355571
-0.2562814070351759,-1.0,0.7299589576106074,-0.011399546161431101,0.3267104858591298,0.0,0,-1.9822242002138648,0.8789180635045787,1,0.8815158813636279,0.8738675278749428,0.8788823662505032
-0.24623115577889443,-1.0,0.7282272248674209,-0.01225204471150172,0.2855691754004412,0.0,0,-1.9434792209275111,0.874733874767833,1,0.8778088830743875,0.8739047714165342,0.8788251701512412
-0.2361809045226131,-1.0,0.7265608782686829,-0.013150500137568086,0.3011110626021521,0.0,0,-1.9614669365846595,0.8766916209494972,1,0.8794644030177202,0.8736495556542048,0.8790870202676396
-0.22613065326633164,-1.0,0.724960368691509,-0.01408353696664565,0.2992868558141629,0.0,0,-1.9621173688056723,0.8767619176727822,1,0.8794696161648679,0.8743783081755689,0.8796027147018703
-0.2160804020100502,-1.0,0.7234261331099482,-0.01503896815681489,0.2926997655677702,0.0,0,-1.9580116075824188,0.8763176016087691,1,0.8790232257581266,0.8743955319306742,0.8795767740006071
-0.20603015075376885,-1.0,0.7219585940411059,-0.016003904033268172,0.2898813720356466,0.0,0,-1.9576578772861153,0.8762792574246347,1,0.8789311354580113,0.8745797215971197,0.879292942420601
-0.1959798994974874,-1.0,0.7205581590014247,-0.016964871889836086,0.3022549005233849,0.0,0,-1.9724550290487297,0.8778745631093657,1,0.8802700041911513,0.874651575547347,0.8794899120513922
-0.18592964824120606,-1.0,0.7192252199746261,-0.017907948005081845,0.28791529985918674,0.0,0,-1.9604728573606705,0.8765841173358511,1,0.8790824196593858,0.8746899861629123,0.8797211488634294
-0.1758793969849246,-1.0,0.7179601528928261,-0.0188189037448063,0.3058602812967386,0.0,0,-1.9806834013633456,0.8787539942370854,1,0.880929953966368,0.8745902404779542,0.8793829215651888
-0.16582914572864316,-1.0,0.7167633171323332,-0.019683367161902398,0.2876162144050713,0.0,0,-1.9645871297417632,0.8770285282517465,1,0.8793642767081309,0.8742742511190322,0.8796636193994396
-0.15577889447236182,-1.0,0.7156350550256153,-0.020487001060473728,0.3183450854216557,0.0,0,-1.9973202163752102,0.880515430647477,1,0.88237812334526,0.8743925214086214,0.879867484206723
-0.14572864321608037,-1.0,0.7145756913909119,-0.021215697873860666,0.3396147978429983,0.0,0,-2.0204251871532364,0.8829249672258563,1,0.884456660334313,0.8745557233843653,0.879376820834819
-0.13567839195979903,-1.0,0.7135855330809323,-0.02185579093476822,0.3043793018038845,0.0,0,-1.9868314238265241,0.879407513985711,1,0.8813228273325634,0.8749794657941408,0.8798674836401827
-0.12562814070351758,-1.0,0.7126648685520505,-0.022394280817767162,0.3164414172413124,0.0,0,-2.000318387674599,0.8808305025886681,1,0.8825430162932092,0.8750421079444266,0.8798593040108666
-0.11557788944723613,-1.0,0.711813967455359,-0.022819074445461614,0.29937442378491735,0.0,0,-1.9844376320273593,0.879153421862158,1,0.8810425046263596,0.8749686097229182,0.8795619825224978
-0.10552763819095479,-1.0,0.7110330802508985,-0.02311923361143213,0.3300488859392708,0.0,0,-2.0160400665218434,0.8824709223257431,1,0.8839464926888346,0.8749514004572385,0.8794967951250422
-0.09547738693467334,-1.0,0.7103224378463181,-0.023285228532368574,0.27183801226517346,0.0,0,-1.9584817643267172,0.8763685505617397,1,0.8785687436253475,0.8749507071817035,0.8798759310155129
-0.085427135678392,-1.0,0.7096822512611592,-0.023309191048315088,0.28149474534053853,-0.0,0,-1.9685014999194606,0.8774500684151747,1,0.8795177755026111,0.8750699420256671,0.8800112819085865
-0.07537688442211055,-1.0,0.7091127113178779,-0.02318516119437755,0.29888302717232623,0.0,0,-1.985952451323345,0.8793142679154401,0,0.8811648693841917,0.8749760637302746,0.8797648593034232
-0.0653266331658291,-1.0,0.7086139883606527,-0.0229093201192038,0.29127391242124595,0.0,0,-1.9780987270658217,0.8784783393490916,1,0.8804474209569658,0.875012685332065,0.8802802084441662
-0.055276381909547756,-1.0,0.7081862320029281,-0.022480201771407343,0.31393175076656904,0.0,0,-2.000201926059302,0.8808182772886873,1,0.8825325520704214,0.8752591381391193,0.8799079587463867
-0.045226130653266305,-1.0,0.7078295709045597,-0.021898875455927037,0.31227840432968224,0.0,0,-1.9976856825488245,0.8805538752684942,1,0.8823356269380769,0.8753228047136409,0.8808517659279242
-0.035175879396984966,-1.0,0.7075441125793327,-0.021169091311921642,0.26636363057542617,0.0,0,-1.9506063125618243,0.8755127389764222,0,0.877954241148392,0.8753189483213804,0.8796163293055691
-0.025125628140703515,-1.0,0.7073299432335183,-0.02029738100708048,0.28981304954835946,0.0,0,-1.9726009670091957,0.8778902083741766,1,0.8800938840315866,0.8750948598669755,0.8801391560761936
-0.015075376884422065,-1.0,0.7071871276360335,-0.019293106494747306,0.31530220193295644,0.0,0,-1.9963617850138415,0.880414559214183,1,0.8823725891544478,0.8754099974277103,0.8801477602328828
-0.005025125628140725,-1.0,0.707115709020659,-0.018168450543182113,0.3063449137011232,0.0,0,-1.9854242516494935,0.8792582037722702,1,0.8814259531312795,0.8752321555652115,0.8799444935157451
0.005025125628140614,-1.0,0.707115709020659,-0.016938343911795935,0.2808445884208334,0.0,0,-1.9577183714528414,0.876285815685127,1,0.8788971622783138,0.8753519003597898,0.8802022611027276
0.015075376884422065,-1.0,0.7071871276360335,-0.015620325496253779,0.2991865357817332,0.0,0,-1.9736607589432513,0.8780037715085968,1,0.8804832194964552,0.8755080451721344,0.8801829730937831
0.025125628140703515,-1.0,0.7073299432335183,-0.014234333459988618,0.2792801809359104,0.0,0,-1.9511964862973208,0.8755770478659185,1,0.8784467019551565,0.875083208837341,0.8798666872612647
0.035175879396984966,-1.0,0.7075441125793327,-0.012802427269748708,0.27937317890327723,0.0,0,-1.948612711270359,0.875295293294352,1,0.8782904800129806,0.8753293603301923,0.8799945794677501
0.045226130653266416,-1.0,0.7078295709045597,-0.011348442603142527,0.2714614627391031,0.0,0,-1.9379481165425767,0.8741265493924048,1,0.8773624732426671,0.875291144922881,0.8803073999471412
0.055276381909547645,-1.0,0.7081862320029281,-0.009897583234168948,0.2838817858301803,0.0,0,-1.9475847272194449,0.875183041999627,1,0.8783748627612656,0.8751124798340304,0.8798991678377549
0.0653266331658291,-1.0,0.7086139883606527,-0.008475956159395153,0.32998753148482757,0.0,0,-1.9909228900248492,0.8798407406073836,1,0.882528820053611,0.8754078611625292,0.8803931428123619
0.07537688442211055,-1.0,0.7091127113178779,-0.007110058329564201,0.24027060195860522,0.0,0,-1.8985022407069918,0.8697219149178397,1,0.8738030571691212,0.8754171883331001,0.8796613754717262
0.085427135678392,-1.0,0.7096822512611592,-0.005826225324082629,0.30292218777367386,0.0,0,-1.9585614787461374,0.8763771870980362,1,0.879669500716078,0.8752505970184713,0.8799768412201016
0.09547738693467345,-1.0,0.7103224378463181,-0.00465005407512183,0.29833517299675605,0.0,0,-1.951539726808236,0.8756144363126196,1,0.8790785824258678,0.8748544841896904,0.8801205175861797
0.1055276381909549,-1.0,0.7110330802508985,-0.0036058132436625947,0.3200313794966326,-0.0,0,-1.9710027028319463,0.8777187725626429,1,0.8809748238248463,0.87509707196227,0.8797699844055412
0.11557788944723613,-1.0,0.711813967455359,-0.0027158560077017533,0.32424858653344785,0.0,0,-1.9732286684448608,0.8779574813748474,0,0.8812369998305432,0.8751649651433184,0.8800189091482473
0.12562814070351758,-1.0,0.7126648685520505,-0.0020000507877741894,0.3086434280839522,0.0,0,-1.9559102851852899,0.876089669492183,0,0.8796555765407222,0.8750886972657401,0.8801320978850754
0.13567839195979903,-1.0,0.7135855330809323,-0.0014752457627030275,0.3047896927583407,0.0,0,-1.950651933320728,0.8755177111060983,1,0.8791903746502632,0.8750009842227371,0.8802323564515254
0.14572864321608048,-1.0,0.7145756913909119,-0.0011547828878153595,0.26489827185532816,-0.0,0,-1.909688768653236,0.8709841785951558,0,0.8752772220230866,0.8748213024703126,0.8798793480077419
0.15577889447236193,-1.0,0.7156350550256153,-0.0010480765019846138,0.27439846063939394,0.0,0,-1.9184672511372878,0.8719674147633644,1,0.8761345221375267,0.8748245334286722,0.8797700510465811
0.16582914572864316,-1.0,0.7167633171323332,-0.0011602704975710813,0.30793183950391223,0.0,0,-1.951638398587848,0.8756251826323248,1,0.879299580508251,0.8748017147736797,0.8797022860755938
0.1758793969849246,-1.0,0.7179601528928261,-0.0014919864435312229,0.2937979868857537,0.0,0,-1.9375030408329872,0.8740775698574861,0,0.8779331859660457,0.8746662811712593,0.8799498063148986
0.18592964824120606,-1.0,0.7192252199746261,-0.0020391730276712854,0.29686786447460567,0.0,0,-1.9409249342917738,0.8744537220242096,1,0.8782233903789487,0.8743635922037902,0.8799683918647742
0.1959798994974875,-1.0,0.7205581590014247,-0.002793064765818738,0.28647720481209626,0.0,0,-1.9312240816477002,0.87338484530546,1,0.8772456496342702,0.8745837191485438,0.8796984686936088
0.20603015075376896,-1.0,0.7219585940411059,-0.0037402551746330316,0.2982975164622829,0.0,0,-1.9440478808543151,0.8747961721311133,1,0.8784096576620163,0.8744504176390451,0.8796943060286719
0.2160804020100502,-1.0,0.7234261331099482,-0.004862886594777613,0.28361970120791624,0.0,0,-1.9306551009903352,0.8733219119181177,1,0.8770551443784965,0.8740449747320541,0.8786766206201307
0.22613065326633164,-1.0,0.724960368691509,-0.006138955666876306,0.30587236106488047,0.0,0,-1.9544347595641676,0.8759294025980014,1,0.8792406290285324,0.8739682714030883,0.8791850138904196
0.2361809045226131,-1.0,0.7265608782686829,-0.007542730196952729,0.3056177604443716,-0.0,0,-1.9559028571087804,0.8760888631234933,1,0.8792893909869403,0.8741847291065048,0.8792418665774167
0.24623115577889454,-1.0,0.7282272248674209,-0.00904526989915096,0.2765338889188577,0.0,0,-1.928685398922109,0.8731038420173948,1,0.8765921507333102,0.8738365434288861,0.8788371298531334
0.256281407035176,-1.0,0.7299589576106076,-0.010615040371974324,0.305090749978525,0.0,0,-1.9591958080263552,0.8764458940614976,0,0.87940399514035,0.8740480019953539,0.878930084400844
0.2663316582914572,-1.0,0.7317556122805883,-0.012218606749605782,0.2766573276695101,0.0,0,-1.932743154808326,0.8735527348641124,1,0.876776207257923,0.8739126187402203,0.8792929839647492
0.27638190954773867,-1.0,0.7336167118888631,-0.013821390867374017,0.2964599635967698,0.0,0,-1.9544919050445098,0.8759356128687691,1,0.8787526656500538,0.87355485100721,0.8785526701996423
0.2864321608040201,-1.0,0.7355417672514796,-0.015388473577929853,0.28476867746336804,0.0,0,-1.9446496852540902,0.874862071594842,1,0.8777132792007896,0.8736941794582095,0.8785510771634739
0.29648241206030157,-1.0,0.7375302775686888,-0.0168854221295383,0.30359652975170315,0.0,0,-1.965168127304429,0.8770911748172642,1,0.8795672572714089,0.8734081740742159,0.8785228205766578
0.306532663316583,-1.0,0.7395817310074517,-0.018279121334187666,0.2646133313327694,0.0,0,-1.9276580589752315,0.8729899757698597,0,0.8758883032926813,0.8731447581630556,0.8780596308880129
0.31658291457286425,-1.0,0.7416956052854329,-0.019538586659522687,0.2586313437210744,0.0,0,-1.9228766457917685,0.8724588737878751,1,0.8753407804886011,0.8733941698636726,0.8780907395292478
0.3266331658291457,-1.0,0.7438713682551473,-0.02063573740603452,0.32530830807967553,0.0,0,-1.9904317845513058,0.8797888107537845,1,0.8816952020575931,0.873112977133992,0.878354738846669
0.33668341708542715,-1.0,0.7461084784869824,-0.021546108791821318,0.29408855284177216,0.0,0,-1.9597244624627455,0.8765031298597177,1,0.8787501648779898,0.8729958647536362,0.8779923608216912
0.3467336683417086,-1.0,0.7484063858498595,-0.02224948305440031,0.34695399568284746,0.0,0,-2.0127008643566002,0.8821241510995572,1,0.8836475008358271,0.8726961204941929,0.8778608024534962
0.35678391959799005,-1.0,0.7507645320883589,-0.022730421565707152,0.29016497914216227,1.259573825992617,1,1.1933404274781978,0.23266203538447952,1,0.24750317972258187,0.8726815008065911,0.8773745613972989
0.3668341708542713,-1.0,0.7531823513951785,-0.022978682396683596,0.30503195055469023,0.0,0,-1.969696799202194,0.8775785426967767,1,0.87959639912054,0.8723963522938966,0.8773898389172343
0.37688442211055273,-1.0,0.7556592709778678,-0.022989510697918013,0.2906231584246271,0.0,0,-1.9540689386715195,0.8758896407823124,0,0.8781093108655522,0.8723749294292507,0.8771146796094297
0.3869346733668342,-1.0,0.7581947116188225,-0.02276379260269329,0.30315165644478476,0.0,0,-1.9649254892694896,0.8770650154988009,1,0.8791522543322124,0.8720139333780318,0.876948168168258
0.39698492462311563,-1.0,0.7607880882276025,-0.022308067014688578,0.2948832222508641,0.0,0,-1.954544168792716,0.8759412923849109,1,0.8781908416938585,0.8721737948496371,0.8772701474604951
0.4070351758793971,-1.0,0.7634388103846869,-0.021634393509589768,0.2828875035931019,0.0,0,-1.9400163973215145,0.8743539448910886,1,0.8768379164481513,0.8717387679845467,0.8771119533318341
0.4170854271356783,-1.0,0.7661462828758459,-0.02076007854522629,0.3155062581124912,0.0,0,-1.969715061883735,0.8775805047242864,1,0.8797194838204702,0.8719253284183486,0.8768620964832217
0.42713567839195976,-1.0,0.7689099062163783,-0.019707266121405467,0.32610306625801155,-0.0,0,-1.9770435169007563,0.8783656462921486,1,0.8804706160495778,0.8715954631901099,0.8769706897925154
0.4371859296482412,-1.0,0.7717290771645179,-0.01850240284044926,0.29895046066927905,0.0,0,-1.9463217794176546,0.875045015121649,1,0.877630582081452,0.8716444092172586,0.876966511399765
